,Users,Movie,Rating
19712,3943,Inside Man,6
19713,3943,The Prestige,4
19714,3943,Paint It Black,8.7
19715,3944,Up in the Air,8.1
19716,3944,Mommy,7.4
19717,3944,Blood Diamond,7
19718,3944,Escape Plan,5.8
19719,3944,Srpski film,4.2
19720,3945,Into the Forest,7.2
19721,3945,Silver Linings Playbook,4.7
19722,3945,American Honey,3.8
19723,3945,Horrible Bosses 2,9.4
19724,3945,Predestination,4.7
19725,3946,Don Jon,7.9
19726,3946,Furious Seven,6.5
19727,3946,Personal Shopper,8.6
19728,3946,Hunger,9.2
19729,3946,Predators,6
19730,3947,The 5th Wave,3.4
19731,3947,Friend Request,3.7
19732,3947,Everybody Wants Some!!,8.7
19733,3947,Ballerina,9.3
19734,3947,The VVitch: A New-England Folktale,2.7
19735,3948,The Internship,2.9
19736,3948,Into the Wild,8
19737,3948,Funny Games,2.1
19738,3948,The Gift,6.6
19739,3948,PK,3.7
19740,3949,The Dressmaker,5.7
19741,3949,One Day,9.8
19742,3949,Paul,5.7
19743,3949,Fantastic Beasts and Where to Find Them,6.8
19744,3949,Rogue One,8.7
19745,3950,Beowulf,8.4
19746,3950,The Accountant,5.3
19747,3950,Sing,4.5
19748,3950,Grown Ups 2,8.5
19749,3950,El secreto de sus ojos,4.9
19750,3951,Lída Baarová,4.5
19751,3951,What's Your Number?,3
19752,3951,To Rome with Love,7.1
19753,3951,The Cabin in the Woods,4.6
19754,3951,Perfume: The Story of a Murderer,2.6
19755,3952,Room,8.6
19756,3952,Grown Ups 2,6.7
19757,3952,Fury,5
19758,3952,The Man Who Knew Infinity,6.6
19759,3952,Realive,2
19760,3953,The 5th Wave,8.5
19761,3953,Birth of the Dragon,7.4
19762,3953,31,4.7
19763,3953,Thor,6
19764,3953,The Hills Have Eyes,8.2
19765,3954,Elle,8.7
19766,3954,Hounds of Love,9.4
19767,3954,Lady Macbeth,5.2
19768,3954,Tinker Tailor Soldier Spy,8.5
19769,3954,The DUFF,9.1
19770,3955,Lights Out,8
19771,3955,G.I. Joe: Retaliation,6.5
19772,3955,Miss Sloane,3.8
19773,3955,"Hello, My Name Is Doris",7.7
19774,3955,Kimi no na wa,2.7
19775,3956,Freedom Writers,2.4
19776,3956,In the Heart of the Sea,3.5
19777,3956,Rocky Balboa,9.3
19778,3956,USS Indianapolis: Men of Courage,3.4
19779,3956,Seven Pounds,8.5
19780,3957,Crawlspace,7.8
19781,3957,Män som hatar kvinnor,2.4
19782,3957,Genius,4.8
19783,3957,X-Men: Apocalypse,5
19784,3957,Hot Fuzz,3.7
19785,3958,Monster Trucks,8.8
19786,3958,The Midnight Meat Train,4
19787,3958,Carrie,5.9
19788,3958,The Lucky One,9.9
19789,3958,High-Rise,2.4
19790,3959,Suicide Squad,5.4
19791,3959,Lights Out,5.3
19792,3959,Dear White People,4.7
19793,3959,Fast & Furious,5.2
19794,3959,Brooklyn,6.1
19795,3960,The Longest Ride,6.8
19796,3960,A Street Cat Named Bob,7.5
19797,3960,Twilight,8.6
19798,3960,Iris,3.9
19799,3960,28 Weeks Later,2.6
19800,3961,Whiskey Tango Foxtrot,5.9
19801,3961,Detour,4.9
19802,3961,Dallas Buyers Club,9.2
19803,3961,San Andreas,3.5
19804,3961,Mother's Day,4.3
19805,3962,Django Unchained,5.2
19806,3962,Resident Evil: Retribution,4.7
19807,3962,Swiss Army Man,2.4
19808,3962,Cloverfield,3
19809,3962,The Lego Movie,7.8
19810,3963,The Hunger Games: Mockingjay - Part 2,6
19811,3963,Zero Dark Thirty,9
19812,3963,The Twilight Saga: Breaking Dawn - Part 2,2.4
19813,3963,Bonjour Anne,8.8
19814,3963,The Dressmaker,6.4
19815,3964,Café Society,8.1
19816,3964,Hidden Figures,9.2
19817,3964,The Best of Me,3
19818,3964,Underworld: Blood Wars,8
19819,3964,The Lobster,5.5
19820,3965,It Follows,7.5
19821,3965,To Rome with Love,3.7
19822,3965,Absolutely Anything,7.1
19823,3965,Triple 9,2.5
19824,3965,The Purge: Election Year,4.5
19825,3966,Hell or High Water,7.7
19826,3966,Lowriders,5.1
19827,3966,City of Tiny Lights,3.4
19828,3966,The Judge,7.7
19829,3966,The Happening,2.3
19830,3967,Beautiful Creatures,6
19831,3967,She's the Man,7.8
19832,3967,Florence Foster Jenkins,8.7
19833,3967,Transformers: Dark of the Moon,5.6
19834,3967,Gone Baby Gone,6.9
19835,3968,Self/less,7.1
19836,3968,Dear Zindagi,4.5
19837,3968,The Three Musketeers,3.8
19838,3968,The Fall,9.8
19839,3968,The House Bunny,7.9
19840,3969,The Last Witch Hunter,4.6
19841,3969,La vie d'Adèle,8.1
19842,3969,Men in Black 3,4.7
19843,3969,Blood Diamond,8
19844,3969,Couples Retreat,4.2
19845,3970,Brooklyn,2.7
19846,3970,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",5.1
19847,3970,Let Me In,5.7
19848,3970,The Autopsy of Jane Doe,7.3
19849,3970,The Fighter,2.4
19850,3971,Gold,3.1
19851,3971,Silent Hill,7.3
19852,3971,Divergent,6.1
19853,3971,The House Bunny,3.3
19854,3971,The Host,6.9
19855,3972,No Country for Old Men,6
19856,3972,Yoga Hosers,9.6
19857,3972,The Happening,2.3
19858,3972,22 Jump Street,4.1
19859,3972,Hachi: A Dog's Tale,7.1
19860,3973,Hostel: Part II,7.9
19861,3973,Gangster Squad,2
19862,3973,Perfetti sconosciuti,9
19863,3973,Casino Royale,5
19864,3973,All We Had,4.1
19865,3974,The Martian,8.2
19866,3974,The Expendables 3,7.6
19867,3974,RoboCop,7.7
19868,3974,Contagion,8.5
19869,3974,How to Train Your Dragon 2,7.1
19870,3975,Precious,3.7
19871,3975,The Hangover,3.1
19872,3975,Allied,9.8
19873,3975,Insurgent,8.6
19874,3975,Into the Woods,6.6
19875,3976,Elle,2.2
19876,3976,Carol,4.7
19877,3976,Edge of Tomorrow,4
19878,3976,Macbeth,6.4
19879,3976,Rogue One,8.3
19880,3977,La migliore offerta,4.1
19881,3977,Birdman or (The Unexpected Virtue of Ignorance),2.3
19882,3977,X-Men: Days of Future Past,5.3
19883,3977,Home,6.5
19884,3977,Absolutely Anything,2.3
19885,3978,Warm Bodies,5.3
19886,3978,Handsome Devil,7.6
19887,3978,The Equalizer,9.4
19888,3978,The Promise,7.4
19889,3978,Vicky Cristina Barcelona,8.5
19890,3979,Death Race,3.1
19891,3979,The Loft,5.4
19892,3979,21 Jump Street,4.5
19893,3979,Carrie,2.6
19894,3979,Christine,8.1
19895,3980,Green Lantern,9.5
19896,3980,The Princess and the Frog,2.4
19897,3980,She's the Man,2.6
19898,3980,Law Abiding Citizen,4.2
19899,3980,Hacksaw Ridge,2.3
19900,3981,Moon,2.1
19901,3981,Moon,2.4
19902,3981,Chappie,6.7
19903,3981,Silence,9.2
19904,3981,Viral,5.4
19905,3982,American Gangster,7
19906,3982,The Last Airbender,7.3
19907,3982,Victor Frankenstein,7.8
19908,3982,The Prestige,9.6
19909,3982,Ratatouille,6.8
19910,3983,The Imitation Game,8.6
19911,3983,Alice Through the Looking Glass,9.9
19912,3983,Pixels,2.8
19913,3983,Bad Moms,8.7
19914,3983,The Girl Next Door,7.5
19915,3984,Mr. Nobody,9.6
19916,3984,Live Free or Die Hard,4.3
19917,3984,Trolls,6.9
19918,3984,The 9th Life of Louis Drax,4
19919,3984,El secreto de sus ojos,9.7
19920,3985,Mr. Nobody,6.5
19921,3985,Busanhaeng,6.4
19922,3985,Jack Reacher,3.4
19923,3985,Her,6.1
19924,3985,Django Unchained,3.7
19925,3986,This Is 40,9.4
19926,3986,Carrie,4.9
19927,3986,Keanu,8.5
19928,3986,Gone Girl,6.8
19929,3986,Superman Returns,2.2
19930,3987,Fast & Furious,4.8
19931,3987,Miss Peregrine's Home for Peculiar Children,7.1
19932,3987,The Lobster,6.2
19933,3987,Pirates of the Caribbean: At World's End,4.3
19934,3987,Let Me Make You a Martyr,5.1
19935,3988,The Big Short,8.5
19936,3988,Hardcore Henry,3.4
19937,3988,Snakes on a Plane,8.7
19938,3988,Argo,5.9
19939,3988,King Cobra,3.8
19940,3989,The Da Vinci Code,6.7
19941,3989,The Prestige,7.3
19942,3989,Pandorum,5.7
19943,3989,Rock of Ages,9.5
19944,3989,Fool's Gold,6.4
19945,3990,Suite Française,7
19946,3990,Live by Night,7.5
19947,3990,Max Steel,2.1
19948,3990,Boyka: Undisputed IV,6.1
19949,3990,All We Had,5.7
19950,3991,Toni Erdmann,8.3
19951,3991,Dracula Untold,2.4
19952,3991,The Amazing Spider-Man,4.2
19953,3991,Concussion,7.6
19954,3991,X: First Class,2.3
19955,3992,Busanhaeng,5.3
19956,3992,Dear Zindagi,7.9
19957,3992,The Lives of Others,5.2
19958,3992,The Comedian,4.9
19959,3992,Coherence,3.9
19960,3993,The DUFF,6.7
19961,3993,Spider-Man 3,9.8
19962,3993,Looper,2.3
19963,3993,The Kings of Summer,7.7
19964,3993,Inland Empire,8.1
19965,3994,American Sniper,6.6
19966,3994,The Intern,9.5
19967,3994,Harry Potter and the Deathly Hallows: Part 1,8.7
19968,3994,Man on a Ledge,8.1
19969,3994,RoboCop,2.6
19970,3995,Dracula Untold,4.6
19971,3995,The Human Centipede (First Sequence),9.2
19972,3995,Money Monster,3.4
19973,3995,Split,3.2
19974,3995,Up in the Air,2.3
19975,3996,The Infiltrator,4.9
19976,3996,Pete's Dragon,7.8
19977,3996,Despicable Me,5.7
19978,3996,The Nice Guys,2.2
19979,3996,Absolutely Anything,5.6
19980,3997,Furious 6,7.6
19981,3997,He's Just Not That Into You,4.2
19982,3997,Unknown,3
19983,3997,Christine,4.4
19984,3997,Sherlock Holmes: A Game of Shadows,6.6
19985,3998,The Wolverine,7
19986,3998,Incendies,9.4
19987,3998,Black Swan,3.3
19988,3998,The Best of Me,3.7
19989,3998,Black Mass,3.8
19990,3999,Bridget Jones's Baby,3
19991,3999,I Origins,6.5
19992,3999,Cars,2.1
19993,3999,1408,3.6
19994,3999,American Gangster,5
19995,4000,The Giver,6.9
19996,4000,Swiss Army Man,7.5
19997,4000,Lion,3.4
19998,4000,Forushande,4.3
19999,4000,Forushande,4.5
20000,4001,Mechanic: Resurrection,5.3
20001,4001,12 Years a Slave,3.4
20002,4001,Ah-ga-ssi,4.5
20003,4001,The Hunger Games: Catching Fire,6
20004,4001,Hachi: A Dog's Tale,9.9
20005,4002,Moon,4
20006,4002,Nocturnal Animals,5.8
20007,4002,Hacksaw Ridge,7.7
20008,4002,Dead Awake,4.8
20009,4002,Coherence,3.2
20010,4003,Rush,4
20011,4003,Split,4.1
20012,4003,The Golden Compass,5.8
20013,4003,Lion,8.1
20014,4003,Bone Tomahawk,4
20015,4004,The Mist,5.2
20016,4004,Rush,6
20017,4004,Warcraft,5.6
20018,4004,Her,5.9
20019,4004,Pandorum,6.4
20020,4005,Annie,4.9
20021,4005,Lowriders,3.4
20022,4005,PK,5.4
20023,4005,Law Abiding Citizen,3.1
20024,4005,The Lobster,7.3
20025,4006,Gone Girl,5.7
20026,4006,Half of a Yellow Sun,8.3
20027,4006,The Stanford Prison Experiment,3.5
20028,4006,The Other Boleyn Girl,3.8
20029,4006,Unfriended,5.2
20030,4007,Clash of the Titans,2
20031,4007,RED,2.7
20032,4007,Zoolander 2,8.4
20033,4007,Love,3.8
20034,4007,The Mist,4.2
20035,4008,The Imitation Game,3.6
20036,4008,True Grit,6.7
20037,4008,Lavender,3.7
20038,4008,21 Jump Street,8.2
20039,4008,A United Kingdom,6.2
20040,4009,Changeling,2.3
20041,4009,Tangled,4.2
20042,4009,The Host,3
20043,4009,Quantum of Solace,5.5
20044,4009,Lone Survivor,4.2
20045,4010,The Escort,8.1
20046,4010,The Bourne Ultimatum,9.9
20047,4010,How to Train Your Dragon,6.2
20048,4010,Thor: The Dark World,2.5
20049,4010,The Other Woman,9.5
20050,4011,Storks,9.4
20051,4011,3 Idiots,9.6
20052,4011,Moonrise Kingdom,3.8
20053,4011,Iron Man Three,3.5
20054,4011,Closed Circuit,9.8
20055,4012,Frozen,3.2
20056,4012,Iron Man Three,7
20057,4012,Magic Mike XXL,2.4
20058,4012,Popstar: Never Stop Never Stopping,3.2
20059,4012,Sweeney Todd: The Demon Barber of Fleet Street,4.9
20060,4013,The Girl Next Door,9.1
20061,4013,Scouts Guide to the Zombie Apocalypse,2.8
20062,4013,La migliore offerta,2.5
20063,4013,13 Hours,5.7
20064,4013,Captain America: The First Avenger,5.6
20065,4014,The World's End,9.5
20066,4014,Woman in Gold,5
20067,4014,Despicable Me 2,2.9
20068,4014,Lady in the Water,4.8
20069,4014,Terminator Salvation,4.2
20070,4015,Rush,2.4
20071,4015,The Happening,8.2
20072,4015,To Rome with Love,5.6
20073,4015,Blood Diamond,9.4
20074,4015,The Fighter,7.3
20075,4016,Hacker,2.7
20076,4016,Sucker Punch,8.7
20077,4016,The Survivalist,5
20078,4016,Jurassic World,5.5
20079,4016,Taare Zameen Par,8.9
20080,4017,The Other Guys,7.9
20081,4017,Spectral,9.4
20082,4017,Macbeth,6.7
20083,4017,Precious,3.4
20084,4017,Café Society,8.6
20085,4018,12 Years a Slave,4.7
20086,4018,Sinister,5.4
20087,4018,Jumper,6.7
20088,4018,Incendies,3.8
20089,4018,Iron Man Three,6.6
20090,4019,The Disappointments Room,7.8
20091,4019,Transcendence,7.5
20092,4019,Up,7.8
20093,4019,Little Miss Sunshine,5.9
20094,4019,Morgan,9.8
20095,4020,12 Years a Slave,6.5
20096,4020,Project X,4.3
20097,4020,The Magnificent Seven,5.2
20098,4020,Hot Fuzz,9.3
20099,4020,Green Room,5.5
20100,4021,Little Miss Sunshine,9.7
20101,4021,To Rome with Love,2.5
20102,4021,Real Steel,7.1
20103,4021,The Illusionist,9.9
20104,4021,Wanted,7.2
20105,4022,Lucy,5.6
20106,4022,Martyrs,6
20107,4022,Snowpiercer,6.6
20108,4022,Blood Diamond,2.4
20109,4022,Billy Lynn's Long Halftime Walk,4.2
20110,4023,The Ghost Writer,7.2
20111,4023,Dark Places,4.3
20112,4023,Final Girl,8.2
20113,4023,Maze Runner: The Scorch Trials,2.3
20114,4023,The Disappointments Room,3.4
20115,4024,Piranha 3D,2.2
20116,4024,Captain America: The Winter Soldier,3.7
20117,4024,Sinister,4.2
20118,4024,Old Boy,9.1
20119,4024,Kick-Ass,7.7
20120,4025,The Assassination of Jesse James by the Coward Robert Ford,5.5
20121,4025,Now You See Me 2,3.8
20122,4025,The Fault in Our Stars,8.2
20123,4025,Fantastic Mr. Fox,8.1
20124,4025,Lion,7.3
20125,4026,Dredd,8.5
20126,4026,Inside Man,7
20127,4026,Perfetti sconosciuti,3.5
20128,4026,Incendies,6
20129,4026,Terminator Genisys,7.9
20130,4027,Nine Lives,6.5
20131,4027,Suite Française,2.2
20132,4027,The Martian,6.9
20133,4027,Srpski film,5.8
20134,4027,Exposed,3.8
20135,4028,What We Do in the Shadows,3.5
20136,4028,Deadpool,8.7
20137,4028,American Hustle,6.7
20138,4028,Death Proof,5.8
20139,4028,Rupture,5.3
20140,4029,Eye in the Sky,2.9
20141,4029,The Autopsy of Jane Doe,5.1
20142,4029,What We Do in the Shadows,3.1
20143,4029,The Expendables,3.6
20144,4029,Teenage Mutant Ninja Turtles: Out of the Shadows,8
20145,4030,Blue Jasmine,3.6
20146,4030,London Has Fallen,7.8
20147,4030,Harry Potter and the Deathly Hallows: Part 2,8.6
20148,4030,Edge of Tomorrow,5.2
20149,4030,Lion,8.8
20150,4031,The Perks of Being a Wallflower,4.7
20151,4031,Clash of the Titans,2.4
20152,4031,Gran Torino,9.2
20153,4031,The Hunger Games: Catching Fire,6.9
20154,4031,Vicky Cristina Barcelona,5.9
20155,4032,Pacific Rim,4.9
20156,4032,Predestination,5.3
20157,4032,The Levelling,9.9
20158,4032,American Pastoral,8.3
20159,4032,Atonement,3.4
20160,4033,300: Rise of an Empire,6.4
20161,4033,Sing,5.3
20162,4033,Their Finest,6.6
20163,4033,The Happening,4.7
20164,4033,The Illusionist,5.2
20165,4034,Underworld: Rise of the Lycans,6.6
20166,4034,Limitless,3
20167,4034,American Sniper,3.4
20168,4034,World War Z,2.2
20169,4034,The Three Musketeers,7.8
20170,4035,Friends with Benefits,5.3
20171,4035,The Matchbreaker,8.4
20172,4035,Hotel Transylvania 2,7
20173,4035,Evil Dead,8.8
20174,4035,Noah,6.8
20175,4036,The House Bunny,9.5
20176,4036,Need for Speed,7.6
20177,4036,Birdman or (The Unexpected Virtue of Ignorance),8.3
20178,4036,Horns,8
20179,4036,Boyhood,2.9
20180,4037,13 Hours,6.1
20181,4037,London Has Fallen,9.2
20182,4037,Midnight in Paris,3.5
20183,4037,Cloverfield,4
20184,4037,The Accountant,8.2
20185,4038,Enchanted,2
20186,4038,Sherlock Holmes,8.3
20187,4038,The Void,4.1
20188,4038,Harry Potter and the Order of the Phoenix,6
20189,4038,Lavender,4.3
20190,4039,Brooklyn,6.9
20191,4039,A Monster Calls,9.1
20192,4039,The Amazing Spider-Man 2,4.2
20193,4039,The Book of Eli,3.9
20194,4039,The Cabin in the Woods,7.8
20195,4040,Tinker Tailor Soldier Spy,4.3
20196,4040,Into the Forest,6.3
20197,4040,The Light Between Oceans,2.1
20198,4040,Take Me Home Tonight,5
20199,4040,300,9.9
20200,4041,The Babysitters,5.7
20201,4041,The Void,2
20202,4041,Atonement,6.3
20203,4041,Koe no katachi,2.8
20204,4041,Ballerina,7.9
20205,4042,Captain America: Civil War,3.1
20206,4042,Gangster Squad,6.6
20207,4042,The Boy Next Door,6.9
20208,4042,Kung Fu Panda,8.8
20209,4042,The Mummy: Tomb of the Dragon Emperor,4
20210,4043,Happy Feet,8.4
20211,4043,American Pastoral,2.4
20212,4043,Don't Fuck in the Woods,9.2
20213,4043,Don't Breathe,8.7
20214,4043,Underworld Awakening,5.2
20215,4044,Captain Fantastic,2.3
20216,4044,The Jungle Book,6.1
20217,4044,Rock of Ages,3.5
20218,4044,The Master,2.8
20219,4044,Captain America: The First Avenger,3.7
20220,4045,Ice Age: Collision Course,6.5
20221,4045,Nerve,9.2
20222,4045,Wrath of the Titans,9.7
20223,4045,Magic Mike XXL,8.3
20224,4045,The Adjustment Bureau,3.5
20225,4046,Warm Bodies,2.1
20226,4046,The Princess and the Frog,3.3
20227,4046,The Avengers,9.6
20228,4046,Passengers,6.3
20229,4046,Taken,5.5
20230,4047,The Hunger Games,8.8
20231,4047,District 9,8.1
20232,4047,The Boy,8.4
20233,4047,Hostel: Part II,2.5
20234,4047,Noah,5.5
20235,4048,Thor: The Dark World,6.1
20236,4048,Hairspray,3.9
20237,4048,Shame,9.4
20238,4048,John Wick,4.9
20239,4048,Carrie,5.7
20240,4049,The Counselor,5.6
20241,4049,Queen of Katwe,7
20242,4049,The Avengers,7.6
20243,4049,Love & Other Drugs,7.6
20244,4049,Trolls,9.5
20245,4050,Finding Dory,6.2
20246,4050,Mean Dreams,6.1
20247,4050,Sing Street,5.7
20248,4050,The Book of Life,3.2
20249,4050,The King's Speech,4.2
20250,4051,American Hustle,9.2
20251,4051,Snowden,3.2
20252,4051,All Good Things,5.9
20253,4051,Into the Forest,6.5
20254,4051,Rise of the Planet of the Apes,6.1
20255,4052,The Fault in Our Stars,2.8
20256,4052,We're the Millers,9.2
20257,4052,Dawn of the Planet of the Apes,3.4
20258,4052,Mr. Church,2.4
20259,4052,The Wolverine,7.5
20260,4053,Adoration,5.5
20261,4053,The Danish Girl,2.3
20262,4053,This Beautiful Fantastic,5.5
20263,4053,Mission: Impossible - Rogue Nation,3
20264,4053,Brave,5.6
20265,4054,Locke,9.8
20266,4054,Casino Royale,3.4
20267,4054,The Girl on the Train,5.6
20268,4054,Whiskey Tango Foxtrot,2.9
20269,4054,This Means War,6.1
20270,4055,Prisoners,5.3
20271,4055,1408,2.1
20272,4055,Trainwreck,5.1
20273,4055,Ted,8.3
20274,4055,Zodiac,6.1
20275,4056,The Heartbreak Kid,9.3
20276,4056,300,3
20277,4056,The Survivalist,5.6
20278,4056,Transformers: Dark of the Moon,6.5
20279,4056,Child 44,7.9
20280,4057,Unknown,4.1
20281,4057,Child 44,7.7
20282,4057,The imposible,5.1
20283,4057,The Choice,8.8
20284,4057,Chappie,2.9
20285,4058,The Choice,3.9
20286,4058,Pixels,2.2
20287,4058,The Martian,5
20288,4058,Masterminds,7.9
20289,4058,Demolition,2.4
20290,4059,Fantastic Beasts and Where to Find Them,5.2
20291,4059,The Autopsy of Jane Doe,3.7
20292,4059,Hardcore Henry,5.9
20293,4059,Pompeii,7.2
20294,4059,Jack Reacher,4
20295,4060,Lone Survivor,9.4
20296,4060,Step Up,5.6
20297,4060,Pan's Labyrinth,3
20298,4060,The Daughter,8.7
20299,4060,The Hobbit: An Unexpected Journey,3.5
20300,4061,The Hobbit: An Unexpected Journey,2.9
20301,4061,Below Her Mouth,6.4
20302,4061,The Do-Over,3.5
20303,4061,Melancholia,9.8
20304,4061,"Hail, Caesar!",4
20305,4062,Unstoppable,9.3
20306,4062,Easy A,8.5
20307,4062,Teenage Mutant Ninja Turtles: Out of the Shadows,4.4
20308,4062,Doctor Strange,7.9
20309,4062,The Hunger Games: Catching Fire,9.4
20310,4063,Fast & Furious,5.4
20311,4063,The Devil Wears Prada,8.3
20312,4063,Anthropoid,4.6
20313,4063,Friends with Benefits,5.7
20314,4063,Miracles from Heaven,3.3
20315,4064,The Grand Budapest Hotel,5.7
20316,4064,Sully,5.6
20317,4064,The Theory of Everything,2.4
20318,4064,The Strangers,4.6
20319,4064,The Purge: Election Year,6
20320,4065,The Golden Compass,6.3
20321,4065,Mother's Day,3.7
20322,4065,Ocean's Thirteen,7.6
20323,4065,Blood Diamond,7.5
20324,4065,Suite Française,2.1
20325,4066,Barbershop: The Next Cut,5.8
20326,4066,Me Before You,8.2
20327,4066,True Grit,6.2
20328,4066,Silence,4.6
20329,4066,Begin Again,8.7
20330,4067,The Mummy: Tomb of the Dragon Emperor,5.6
20331,4067,Steve Jobs,9.2
20332,4067,Ocean's Thirteen,4.8
20333,4067,Hacksaw Ridge,6.8
20334,4067,Underworld: Blood Wars,6.4
20335,4068,Tomorrowland,7.7
20336,4068,The Bourne Ultimatum,2.1
20337,4068,Predestination,5.2
20338,4068,Clash of the Titans,6.1
20339,4068,Nymphomaniac: Vol. I,3.9
20340,4069,Couples Retreat,8
20341,4069,Silence,2.3
20342,4069,Kick-Ass 2,7.7
20343,4069,Christine,8.3
20344,4069,Neighbors,7.8
20345,4070,Friends with Benefits,6.5
20346,4070,Green Lantern,3.8
20347,4070,The Blind Side,8.7
20348,4070,Kingsman: The Secret Service,8.5
20349,4070,Transpecos,4.7
20350,4071,Christine,4.9
20351,4071,Independence Day: Resurgence,8.2
20352,4071,Silent Hill,3.2
20353,4071,The Maze Runner,5.9
20354,4071,This Beautiful Fantastic,6
20355,4072,Solace,7.7
20356,4072,Noah,6.5
20357,4072,Rush,3.1
20358,4072,Why Him?,7.3
20359,4072,Tracktown,3.8
20360,4073,Stake Land,8.5
20361,4073,Unfriended,6.8
20362,4073,Fifty Shades of Grey,4.9
20363,4073,Mama,9.8
20364,4073,Slither,9.4
20365,4074,Fifty Shades of Grey,2.1
20366,4074,We Are Your Friends,9.9
20367,4074,Turbo Kid,6.2
20368,4074,Spider-Man 3,9
20369,4074,Bridge to Terabithia,3.1
20370,4075,Noah,6.5
20371,4075,Hacksaw Ridge,7.2
20372,4075,I Am Number Four,6.5
20373,4075,El secreto de sus ojos,9.7
20374,4075,RED,7.6
20375,4076,The Finest Hours,7.3
20376,4076,In Time,6
20377,4076,The Void,9.5
20378,4076,Captain America: The Winter Soldier,5.7
20379,4076,Trainwreck,3.3
20380,4077,The Intouchables,2.6
20381,4077,Mission: Impossible III,4.5
20382,4077,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,5
20383,4077,Your Highness,2.9
20384,4077,Before I Wake,7.6
20385,4078,Footloose,5
20386,4078,X-Men: The Last Stand,4.4
20387,4078,Winter's Bone,7.3
20388,4078,Dope,9.3
20389,4078,The Fountain,8.8
20390,4079,The Guest,8.7
20391,4079,Bridge of Spies,8.4
20392,4079,Focus,3.8
20393,4079,Elysium,6
20394,4079,Nocturnal Animals,5.3
20395,4080,Perfume: The Story of a Murderer,2
20396,4080,PK,3.4
20397,4080,Footloose,5.1
20398,4080,Macbeth,2.7
20399,4080,2307: Winter's Dream,5.5
20400,4081,The Boy Next Door,6.9
20401,4081,The Descendants,7.1
20402,4081,Final Destination 5,3.5
20403,4081,Hairspray,4.8
20404,4081,Happy Feet,8.9
20405,4082,Keeping Up with the Joneses,9
20406,4082,Winter's Bone,7.8
20407,4082,The Heartbreak Kid,4.7
20408,4082,The Hunger Games: Mockingjay - Part 1,2.5
20409,4082,The Babysitters,9.4
20410,4083,Rules Don't Apply,8.8
20411,4083,Grown Ups,2.5
20412,4083,Shooter,6.6
20413,4083,The Host,2.7
20414,4083,Hachi: A Dog's Tale,2.5
20415,4084,Gods of Egypt,6
20416,4084,Allied,8.9
